System Thermodynamic Data:
index Pressure Temperature mass F phi H S V Cp dVdP*10^6 dVdT*10^6 fO2(absolute) fO2(absolute) rhol rhos viscosity aH2O chisqr
67 1000.00 1202.00 100.000000 1.0000000000000000 1.000000 -1192681.482943 276.204141 37.908796 145.794306 -228.366192 3140.626378 -7.976 -7.976 2.637910 0.000000 2.063 n/a n/a
67 3500.00 1202.00 100.000000 1.0000000000000000 1.000000 -1184437.676731 275.415543 37.353137 145.794306 -216.160571 3168.154400 -7.731 -7.731 2.677151 0.000000 2.063 n/a n/a
68 1000.00 1199.00 100.000000 1.0000000000000000 1.000000 -1193118.860785 275.907342 37.899374 145.790913 -228.399226 3140.626378 -8.013 -8.013 2.638566 0.000000 2.075 n/a n/a
68 5000.00 1199.00 100.000000 1.0000000000000000 1.000000 -1179998.980197 274.642282 37.024835 145.790913 -208.870232 3184.671214 -7.624 -7.624 2.700890 0.000000 2.075 n/a n/a
69 1000.00 1196.00 100.000000 1.0000000000000000 1.000000 -1193556.228372 275.609944 37.889952 145.787469 -228.432260 3140.626378 -8.050 -8.050 2.639222 0.000000 2.088 n/a n/a
69 3500.00 1196.00 100.000000 1.0000000000000000 1.000000 -1185312.422159 274.821347 37.334129 145.787469 -216.226639 3168.154400 -7.805 -7.805 2.678514 0.000000 2.088 n/a n/a
69 5000.00 1196.00 100.000000 1.0000000000000000 1.000000 -1180436.347784 274.344885 37.015281 145.787469 -208.903266 3184.671214 -7.660 -7.660 2.701587 0.000000 2.088 n/a n/a
70 3500.00 1193.00 100.000000 1.0000000000000000 1.000000 -1185749.779338 274.523348 37.324624 145.783975 -216.259672 3168.154400 -7.842 -7.842 2.679196 0.000000 2.101 n/a n/a
71 3500.00 1190.00 100.000000 1.0000000000000000 1.000000 -1186187.125956 274.224747 37.315120 145.780429 -216.292706 3168.154400 -7.879 -7.879 2.679879 0.000000 2.114 n/a n/a
70 2000.00 1193.00 100.000000 1.0000000000000000 1.000000 -1190678.144559 274.997333 37.654506 145.783975 -223.583045 3151.637587 -7.989 -7.989 2.655725 0.000000 2.101 n/a n/a
72 1000.00 1187.00 100.000000 1.0000000000000000 1.000000 -1194868.268071 274.714137 37.861687 145.776831 -228.531360 3140.626378 -8.163 -8.163 2.641192 0.000000 2.127 n/a n/a
71 2000.00 1190.00 100.000000 1.0000000000000000 1.000000 -1191115.491176 274.698731 37.645051 145.780429 -223.616078 3151.637587 -8.026 -8.026 2.656392 0.000000 2.114 n/a n/a
73 3500.00 1184.00 100.000000 1.0000000000000000 1.000000 -1187061.786893 273.625725 37.296111 145.773183 -216.358773 3168.154400 -7.954 -7.954 2.681245 0.000000 2.139 n/a n/a
72 2000.00 1187.00 100.000000 1.0000000000000000 1.000000 -1191552.827080 274.399524 37.635596 145.776831 -223.649112 3151.637587 -8.064 -8.064 2.657059 0.000000 2.127 n/a n/a
74 1000.00 1181.00 100.000000 1.0000000000000000 1.000000 -1195742.907114 274.113897 37.842843 145.769482 -228.597428 3140.626378 -8.240 -8.240 2.642508 0.000000 2.152 n/a n/a
71 5000.00 1194.00 100.000000 0.9958054399656027 0.996531 -1180907.597417 274.023858 36.989056 145.629751 -208.489617 3179.561761 -7.688 -7.688 2.701535 3.268590 2.099 n/a n/a
75 1000.00 1178.00 100.000000 1.0000000000000000 1.000000 -1196180.209943 273.812859 37.833421 145.765729 -228.630461 3140.626378 -8.278 -8.278 2.643166 0.000000 2.166 n/a n/a
75 3500.00 1178.00 100.000000 1.0000000000000000 1.000000 -1187936.403731 273.024261 37.277102 145.765729 -216.424840 3168.154400 -8.030 -8.030 2.682612 0.000000 2.166 n/a n/a
74 2000.00 1181.00 100.000000 1.0000000000000000 1.000000 -1192427.466123 273.799284 37.616686 145.769482 -223.715179 3151.637587 -8.140 -8.140 2.658395 0.000000 2.152 n/a n/a
76 1000.00 1175.00 100.000000 1.0000000000000000 1.000000 -1196617.501435 273.511206 37.823999 145.761924 -228.663495 3140.626378 -8.317 -8.317 2.643824 0.000000 2.179 n/a n/a
72 5000.00 1195.00 100.000000 1.0000000000000000 1.000000 -1180582.134674 274.245619 37.012096 145.786310 -208.914277 3184.671214 -7.673 -7.673 2.701819 0.000000 2.092 n/a n/a
77 1000.00 1172.00 100.000000 1.0000000000000000 1.000000 -1197054.781432 273.208935 37.814577 145.758066 -228.696529 3140.626378 -8.355 -8.355 2.644483 0.000000 2.192 n/a n/a
77 3500.00 1172.00 100.000000 1.0000000000000000 1.000000 -1188810.975219 272.420337 37.258093 145.758066 -216.490908 3168.154400 -8.107 -8.107 2.683981 0.000000 2.192 n/a n/a
76 2000.00 1175.00 100.000000 1.0000000000000000 1.000000 -1193302.060443 273.196592 37.597777 145.761924 -223.781247 3151.637587 -8.216 -8.216 2.659732 0.000000 2.179 n/a n/a
78 1000.00 1169.00 100.000000 1.0000000000000000 1.000000 -1197492.049775 272.906044 37.805155 145.754155 -228.729562 3140.626378 -8.394 -8.394 2.645142 0.000000 2.205 n/a n/a
73 5000.00 1194.00 100.000000 0.9958054399646611 0.996531 -1180907.597417 274.023858 36.989056 145.629751 -208.489617 3179.561761 -7.688 -7.688 2.701535 3.268590 2.099 n/a n/a
77 2000.00 1172.00 100.000000 1.0000000000000000 1.000000 -1193739.340440 272.894321 37.588322 145.758066 -223.814280 3151.637587 -8.255 -8.255 2.660401 0.000000 2.192 n/a n/a
79 1000.00 1166.00 100.000000 1.0000000000000000 1.000000 -1197929.306307 272.602530 37.795733 145.750191 -228.762596 3140.626378 -8.434 -8.434 2.645801 0.000000 2.218 n/a n/a
78 2000.00 1169.00 100.000000 1.0000000000000000 1.000000 -1194176.608784 272.591431 37.578867 145.754155 -223.847314 3151.637587 -8.294 -8.294 2.661070 0.000000 2.205 n/a n/a
80 1000.00 1163.00 100.000000 1.0000000000000000 1.000000 -1198366.550866 272.298392 37.786311 145.746173 -228.795629 3140.626378 -8.473 -8.473 2.646461 0.000000 2.232 n/a n/a
79 2000.00 1166.00 100.000000 1.0000000000000000 1.000000 -1194613.865315 272.287917 37.569412 145.750191 -223.880347 3151.637587 -8.333 -8.333 2.661740 0.000000 2.218 n/a n/a
81 1000.00 1160.00 100.000000 1.0000000000000000 1.000000 -1198803.783292 271.993626 37.776890 145.742102 -228.828663 3140.626378 -8.512 -8.512 2.647121 0.000000 2.245 n/a n/a
80 2000.00 1163.00 100.000000 1.0000000000000000 1.000000 -1195051.109874 271.983779 37.559957 145.746173 -223.913381 3151.637587 -8.372 -8.372 2.662410 0.000000 2.232 n/a n/a
82 1000.00 1157.00 100.000000 1.0000000000000000 1.000000 -1199241.003424 271.688230 37.767468 145.737977 -228.861697 3140.626378 -8.552 -8.552 2.647781 0.000000 2.258 n/a n/a
81 2000.00 1160.00 100.000000 1.0000000000000000 1.000000 -1195488.342300 271.679012 37.550502 145.742102 -223.946415 3151.637587 -8.412 -8.412 2.663080 0.000000 2.245 n/a n/a
75 5000.00 1194.20 100.000000 0.9967183754743907 0.997286 -1180839.351800 274.070370 36.994013 145.663811 -208.582252 3180.676582 -7.685 -7.685 2.701602 3.268377 2.097 n/a n/a
79 3500.00 1170.00 100.000000 0.9989465799033375 0.999135 -1189146.675972 272.187863 37.246644 145.716085 -216.399419 3166.777553 -8.133 -8.133 2.684299 3.269719 2.201 n/a n/a
83 1000.00 1154.00 100.000000 1.0000000000000000 1.000000 -1199678.211099 271.382201 37.758046 145.733797 -228.894730 3140.626378 -8.592 -8.592 2.648442 0.000000 2.272 n/a n/a
82 2000.00 1157.00 100.000000 1.0000000000000000 1.000000 -1195925.562432 271.373616 37.541047 145.737977 -223.979448 3151.637587 -8.451 -8.451 2.663751 0.000000 2.258 n/a n/a
84 1000.00 1151.00 100.000000 1.0000000000000000 1.000000 -1200115.406153 271.075537 37.748624 145.729563 -228.927764 3140.626378 -8.632 -8.632 2.649103 0.000000 2.285 n/a n/a
83 2000.00 1154.00 100.000000 1.0000000000000000 1.000000 -1196362.770107 271.067588 37.531592 145.733797 -224.012482 3151.637587 -8.491 -8.491 2.664422 0.000000 2.272 n/a n/a
85 1000.00 1148.00 100.000000 1.0000000000000000 1.000000 -1200552.588425 270.768236 37.739202 145.725275 -228.960798 3140.626378 -8.673 -8.673 2.649765 0.000000 2.299 n/a n/a
80 3500.00 1171.00 100.000000 1.0000000000000000 1.000000 -1188956.732637 272.319442 37.254925 145.756768 -216.501919 3168.154400 -8.120 -8.120 2.684209 0.000000 2.196 n/a n/a
84 2000.00 1151.00 100.000000 1.0000000000000000 1.000000 -1196799.965162 270.760924 37.522137 145.729563 -224.045516 3151.637587 -8.531 -8.531 2.665093 0.000000 2.285 n/a n/a
86 1000.00 1145.00 100.000000 1.0000000000000000 1.000000 -1200989.757747 270.460294 37.729780 145.720931 -228.993831 3140.626378 -8.713 -8.713 2.650426 0.000000 2.313 n/a n/a
85 2000.00 1148.00 100.000000 1.0000000000000000 1.000000 -1197237.147433 270.453623 37.512682 145.725275 -224.078549 3151.637587 -8.571 -8.571 2.665765 0.000000 2.299 n/a n/a
87 1000.00 1142.00 100.000000 1.0000000000000000 1.000000 -1201426.913955 270.151709 37.720358 145.716532 -229.026865 3140.626378 -8.754 -8.754 2.651088 0.000000 2.326 n/a n/a
86 2000.00 1145.00 100.000000 1.0000000000000000 1.000000 -1197674.316755 270.145681 37.503227 145.720931 -224.111583 3151.637587 -8.612 -8.612 2.666437 0.000000 2.313 n/a n/a
77 5000.00 1194.40 100.000000 0.9976322948175315 0.998042 -1180771.054165 274.116912 36.998976 145.697904 -208.674981 3181.791059 -7.682 -7.682 2.701668 3.268165 2.096 n/a n/a
89 1000.00 1136.00 100.000000 1.0000000000000000 1.000000 -1202301.186362 269.532601 37.701515 145.707566 -229.092932 3140.626378 -8.836 -8.836 2.652413 0.000000 2.354 n/a n/a
81 3500.00 1170.00 100.000000 0.9989465799030497 0.999135 -1189146.675972 272.187863 37.246644 145.716085 -216.399419 3166.777553 -8.133 -8.133 2.684299 3.269719 2.201 n/a n/a
90 1000.00 1133.00 100.000000 1.0000000000000000 1.000000 -1202738.302225 269.222072 37.692093 145.703000 -229.125966 3140.626378 -8.878 -8.878 2.653076 0.000000 2.368 n/a n/a
78 5000.00 1194.50 100.000000 0.9980896247943213 0.998420 -1180736.885768 274.140194 37.001459 145.714963 -208.721381 3182.348171 -7.680 -7.680 2.701701 3.268059 2.095 n/a n/a
91 1000.00 1130.00 100.000000 1.0000000000000000 1.000000 -1203175.404304 268.910890 37.682671 145.698376 -229.158999 3140.626378 -8.919 -8.919 2.653740 0.000000 2.382 n/a n/a
87 2000.00 1142.00 100.000000 0.9867873413937498 0.989227 -1198653.352986 269.454565 37.428168 145.216903 -222.668398 3132.734870 -8.661 -8.661 2.665195 3.276898 2.334 n/a n/a
82 3500.00 1170.10 100.000000 0.9994084356755860 0.999514 -1189112.728588 272.211385 37.249202 145.733482 -216.448086 3167.381496 -8.132 -8.132 2.684337 3.269602 2.200 n/a n/a
79 5000.00 1194.60 100.000000 0.9985472023779512 0.998799 -1180702.704280 274.163483 37.003944 145.732030 -208.767805 3182.905200 -7.679 -7.679 2.701734 3.267953 2.095 n/a n/a
88 2000.00 1143.00 100.000000 0.9914579774874038 0.993037 -1198316.196348 269.692728 37.454491 145.395142 -223.179576 3139.470813 -8.644 -8.644 2.665661 3.275494 2.327 n/a n/a
92 1000.00 1127.00 100.000000 0.9976028678668268 0.998058 -1203709.530726 268.529758 37.661150 145.602419 -228.918185 3137.027774 -8.963 -8.963 2.654045 3.277775 2.397 n/a n/a
83 3500.00 1170.20 100.000000 0.9998705081729480 0.999894 -1189078.769956 272.234913 37.251762 145.750885 -216.496775 3167.985276 -8.130 -8.130 2.684375 3.269486 2.200 n/a n/a
80 5000.00 1194.70 100.000000 0.9990050281108790 0.999177 -1180668.509672 274.186779 37.006430 145.749106 -208.814252 3183.462147 -7.677 -7.677 2.701767 3.267847 2.094 n/a n/a
93 1000.00 1128.00 100.000000 1.0000000000000000 1.000000 -1203466.797947 268.703071 37.676390 145.695263 -229.181022 3140.626378 -8.947 -8.947 2.654182 0.000000 2.391 n/a n/a
84 3500.00 1170.30 100.000000 1.0000000000000000 1.000000 -1189058.762055 272.248775 37.252707 145.755856 -216.509627 3168.154400 -8.129 -8.129 2.684369 0.000000 2.199 n/a n/a
81 5000.00 1194.80 100.000000 0.9994631025525177 0.999556 -1180634.301913 274.210083 37.008917 145.766191 -208.860724 3184.019012 -7.676 -7.676 2.701800 3.267741 2.093 n/a n/a
94 1000.00 1127.00 100.000000 0.9976028678677118 0.998058 -1203709.530726 268.529758 37.661150 145.602419 -228.918185 3137.027774 -8.963 -8.963 2.654045 3.277775 2.397 n/a n/a
90 2000.00 1145.00 100.000000 1.0000000000000000 1.000000 -1197674.316755 270.145681 37.503227 145.720931 -224.111583 3151.637587 -8.612 -8.612 2.666437 0.000000 2.313 n/a n/a
85 3500.00 1170.20 100.000000 0.9998705081620056 0.999894 -1189078.769957 272.234913 37.251762 145.750885 -216.496775 3167.985276 -8.130 -8.130 2.684375 3.269486 2.200 n/a n/a
82 5000.00 1194.90 100.000000 0.9999214262628705 0.999935 -1180600.080974 274.233395 37.011406 145.783283 -208.907219 3184.575798 -7.674 -7.674 2.701833 3.267635 2.093 n/a n/a
95 1000.00 1127.10 100.000000 0.9980832012291585 0.998447 -1203675.517952 268.554050 37.663888 145.620870 -228.971967 3137.750302 -8.961 -8.961 2.654095 3.277614 2.396 n/a n/a
86 3500.00 1175.20 100.000000 1.0000000000000000 1.000000 -1188344.542812 272.742737 37.268231 145.762179 -216.455672 3168.154400 -8.066 -8.066 2.683251 0.000000 2.178 n/a n/a
83 5000.00 1195.00 100.000000 1.0000000000000000 1.000000 -1180582.134674 274.245619 37.012096 145.786310 -208.914277 3184.671214 -7.673 -7.673 2.701819 0.000000 2.092 n/a n/a
87 3500.00 1170.30 100.000000 1.0000000000000000 1.000000 -1189058.762055 272.248775 37.252707 145.755856 -216.509627 3168.154400 -8.129 -8.129 2.684369 0.000000 2.199 n/a n/a
88 3500.00 1175.30 100.000000 1.0000000000000000 1.000000 -1188329.966588 272.752801 37.268548 145.762306 -216.454571 3168.154400 -8.065 -8.065 2.683228 0.000000 2.177 n/a n/a
89 3500.00 1170.40 100.000000 1.0000000000000000 1.000000 -1189044.186463 272.258873 37.253024 145.755986 -216.508525 3168.154400 -8.127 -8.127 2.684346 0.000000 2.199 n/a n/a
96 1000.00 1127.20 100.000000 0.9985636200869615 0.998836 -1203641.501234 268.578342 37.666627 145.639323 -229.025754 3138.472230 -8.959 -8.959 2.654145 3.277454 2.396 n/a n/a
92 2000.00 1144.10 100.000000 0.9966124462981072 0.997240 -1197944.494413 269.955100 37.483554 145.591641 -223.743298 3146.835507 -8.626 -8.626 2.666159 3.273975 2.319 n/a n/a
90 3500.00 1175.40 100.000000 1.0000000000000000 1.000000 -1188315.390351 272.762864 37.268865 145.762434 -216.453469 3168.154400 -8.063 -8.063 2.683205 0.000000 2.177 n/a n/a
84 5000.00 1194.90 100.000000 0.9999214262480455 0.999935 -1180600.080975 274.233395 37.011406 145.783283 -208.907219 3184.575798 -7.674 -7.674 2.701833 3.267635 2.093 n/a n/a
91 3500.00 1170.50 100.000000 1.0000000000000000 1.000000 -1189029.610858 272.268969 37.253341 145.756117 -216.507424 3168.154400 -8.126 -8.126 2.684323 0.000000 2.198 n/a n/a
93 2000.00 1144.20 100.000000 0.9970819447907812 0.997622 -1197910.657986 269.978974 37.486202 145.609529 -223.794624 3147.502827 -8.624 -8.624 2.666203 3.273838 2.318 n/a n/a
97 1000.00 1127.30 100.000000 0.9990441257740339 0.999226 -1203607.480496 268.602636 37.669366 145.657776 -229.079546 3139.193564 -8.958 -8.958 2.654195 3.277294 2.395 n/a n/a
85 5000.00 1199.90 100.000000 1.0000000000000000 1.000000 -1179867.767915 274.731385 37.027701 145.791937 -208.860322 3184.671214 -7.613 -7.613 2.700681 0.000000 2.072 n/a n/a
93 3500.00 1170.60 100.000000 1.0000000000000000 1.000000 -1189015.035240 272.279065 37.253657 145.756247 -216.506323 3168.154400 -8.125 -8.125 2.684300 0.000000 2.198 n/a n/a
86 5000.00 1195.00 100.000000 1.0000000000000000 1.000000 -1180582.134674 274.245619 37.012096 145.786310 -208.914277 3184.671214 -7.673 -7.673 2.701819 0.000000 2.092 n/a n/a
94 3500.00 1175.60 100.000000 1.0000000000000000 1.000000 -1188286.237839 272.782988 37.269498 145.762689 -216.451267 3168.154400 -8.061 -8.061 2.683159 0.000000 2.176 n/a n/a
94 2000.00 1144.30 100.000000 0.9975515988791482 0.998005 -1197876.813783 270.002852 37.488851 145.627421 -223.845964 3148.169792 -8.623 -8.623 2.666248 3.273701 2.317 n/a n/a
87 5000.00 1200.00 100.000000 1.0000000000000000 1.000000 -1179853.188715 274.741282 37.028020 145.792050 -208.859221 3184.671214 -7.611 -7.611 2.700658 0.000000 2.071 n/a n/a
95 3500.00 1170.70 100.000000 1.0000000000000000 1.000000 -1189000.459608 272.289161 37.253974 145.756377 -216.505222 3168.154400 -8.124 -8.124 2.684277 0.000000 2.197 n/a n/a
95 2000.00 1144.40 100.000000 0.9980214094495113 0.998388 -1197842.961753 270.026733 37.491501 145.645318 -223.897318 3148.836406 -8.621 -8.621 2.666292 3.273565 2.316 n/a n/a
96 3500.00 1175.70 100.000000 1.0000000000000000 1.000000 -1188271.661564 272.793049 37.269815 145.762816 -216.450166 3168.154400 -8.059 -8.059 2.683136 0.000000 2.176 n/a n/a
89 5000.00 1200.10 100.000000 1.0000000000000000 1.000000 -1179838.609505 274.751178 37.028338 145.792163 -208.858120 3184.671214 -7.610 -7.610 2.700634 0.000000 2.071 n/a n/a
99 1000.00 1127.50 100.000000 1.0000000000000000 1.000000 -1203539.645383 268.651070 37.674819 145.694480 -229.186527 3140.626378 -8.954 -8.954 2.654293 0.000000 2.393 n/a n/a
97 3500.00 1170.80 100.000000 1.0000000000000000 1.000000 -1188985.883964 272.299255 37.254291 145.756508 -216.504121 3168.154400 -8.122 -8.122 2.684255 0.000000 2.197 n/a n/a
90 5000.00 1195.20 100.000000 1.0000000000000000 1.000000 -1180552.977389 274.265477 37.012733 145.786542 -208.912075 3184.671214 -7.670 -7.670 2.701773 0.000000 2.091 n/a n/a
98 3500.00 1175.80 100.000000 1.0000000000000000 1.000000 -1188257.085276 272.803109 37.270132 145.762943 -216.449065 3168.154400 -8.058 -8.058 2.683114 0.000000 2.175 n/a n/a
91 5000.00 1200.20 100.000000 1.0000000000000000 1.000000 -1179824.030283 274.761074 37.028657 145.792277 -208.857019 3184.671214 -7.609 -7.609 2.700611 0.000000 2.070 n/a n/a
99 3500.00 1170.90 100.000000 1.0000000000000000 1.000000 -1188971.308307 272.309349 37.254608 145.756638 -216.503020 3168.154400 -8.121 -8.121 2.684232 0.000000 2.197 n/a n/a
92 5000.00 1195.30 100.000000 1.0000000000000000 1.000000 -1180538.398729 274.275406 37.013052 145.786658 -208.910974 3184.671214 -7.669 -7.669 2.701750 0.000000 2.091 n/a n/a
100 3500.00 1175.90 100.000000 1.0000000000000000 1.000000 -1188242.508975 272.813169 37.270449 145.763071 -216.447964 3168.154400 -8.057 -8.057 2.683091 0.000000 2.175 n/a n/a
100 1000.00 1127.40 100.000000 0.9995247196188355 0.999615 -1203573.455660 268.626930 37.672106 145.676230 -229.133342 3139.914309 -8.956 -8.956 2.654244 3.277135 2.394 n/a n/a
93 5000.00 1200.30 100.000000 1.0000000000000000 1.000000 -1179809.451049 274.770969 37.028975 145.792390 -208.855918 3184.671214 -7.608 -7.608 2.700588 0.000000 2.070 n/a n/a
101 3500.00 1171.00 100.000000 1.0000000000000000 1.000000 -1188956.732637 272.319442 37.254925 145.756768 -216.501919 3168.154400 -8.120 -8.120 2.684209 0.000000 2.196 n/a n/a
97 2000.00 1144.60 100.000000 0.9989615035838536 0.999154 -1197775.234017 270.074508 37.496804 145.681124 -224.000067 3150.168593 -8.618 -8.618 2.666380 3.273292 2.315 n/a n/a
94 5000.00 1195.40 100.000000 1.0000000000000000 1.000000 -1180523.820057 274.285333 37.013370 145.786774 -208.909873 3184.671214 -7.668 -7.668 2.701726 0.000000 2.091 n/a n/a
101 1000.00 1132.40 100.000000 1.0000000000000000 1.000000 -1202825.723749 269.159888 37.690208 145.702080 -229.132572 3140.626378 -8.886 -8.886 2.653209 0.000000 2.371 n/a n/a
95 5000.00 1200.40 100.000000 1.0000000000000000 1.000000 -1179794.871805 274.780863 37.029294 145.792503 -208.854817 3184.671214 -7.607 -7.607 2.700565 0.000000 2.069 n/a n/a
102 1000.00 1127.50 100.000000 1.0000000000000000 1.000000 -1203539.645383 268.651070 37.674819 145.694480 -229.186527 3140.626378 -8.954 -8.954 2.654293 0.000000 2.393 n/a n/a
96 5000.00 1195.50 100.000000 1.0000000000000000 1.000000 -1180509.241374 274.295260 37.013689 145.786890 -208.908772 3184.671214 -7.667 -7.667 2.701703 0.000000 2.090 n/a n/a
104 3500.00 1176.10 100.000000 1.0000000000000000 1.000000 -1188213.356335 272.833286 37.271082 145.763325 -216.445762 3168.154400 -8.054 -8.054 2.683045 0.000000 2.174 n/a n/a
97 5000.00 1200.50 100.000000 1.0000000000000000 1.000000 -1179780.292549 274.790757 37.029612 145.792616 -208.853715 3184.671214 -7.605 -7.605 2.700541 0.000000 2.069 n/a n/a
104 1000.00 1127.60 100.000000 1.0000000000000000 1.000000 -1203525.075927 268.661472 37.675133 145.694637 -229.185426 3140.626378 -8.953 -8.953 2.654271 0.000000 2.393 n/a n/a
98 5000.00 1195.60 100.000000 1.0000000000000000 1.000000 -1180494.662679 274.305186 37.014007 145.787006 -208.907670 3184.671214 -7.665 -7.665 2.701680 0.000000 2.090 n/a n/a
105 1000.00 1132.60 100.000000 1.0000000000000000 1.000000 -1202796.583303 269.180619 37.690836 145.702387 -229.130370 3140.626378 -8.883 -8.883 2.653165 0.000000 2.370 n/a n/a
99 2000.00 1144.80 100.000000 0.9999022342990164 0.999920 -1197707.474376 270.122298 37.502111 145.716947 -224.102873 3151.499411 -8.614 -8.614 2.666468 3.273021 2.314 n/a n/a
106 1000.00 1127.70 100.000000 1.0000000000000000 1.000000 -1203510.506455 268.671873 37.675447 145.694793 -229.184325 3140.626378 -8.951 -8.951 2.654249 0.000000 2.392 n/a n/a
100 5000.00 1195.70 100.000000 1.0000000000000000 1.000000 -1180480.083973 274.315112 37.014326 145.787122 -208.906569 3184.671214 -7.664 -7.664 2.701657 0.000000 2.089 n/a n/a
107 1000.00 1132.70 100.000000 1.0000000000000000 1.000000 -1202782.013056 269.190983 37.691150 145.702540 -229.129269 3140.626378 -8.882 -8.882 2.653143 0.000000 2.369 n/a n/a
101 5000.00 1200.70 100.000000 1.0000000000000000 1.000000 -1179751.134003 274.810542 37.030249 145.792842 -208.851513 3184.671214 -7.603 -7.603 2.700495 0.000000 2.068 n/a n/a
108 1000.00 1127.80 100.000000 1.0000000000000000 1.000000 -1203495.936968 268.682273 37.675761 145.694950 -229.183224 3140.626378 -8.950 -8.950 2.654226 0.000000 2.392 n/a n/a
100 2000.00 1144.90 100.000000 1.0000000000000000 1.000000 -1197688.888841 270.135405 37.502912 145.720785 -224.112684 3151.637587 -8.613 -8.613 2.666460 0.000000 2.313 n/a n/a
102 5000.00 1195.80 100.000000 1.0000000000000000 1.000000 -1180465.505255 274.325037 37.014644 145.787238 -208.905468 3184.671214 -7.663 -7.663 2.701633 0.000000 2.089 n/a n/a
110 3500.00 1176.40 100.000000 1.0000000000000000 1.000000 -1188169.627281 272.863456 37.272033 145.763706 -216.442458 3168.154400 -8.050 -8.050 2.682977 0.000000 2.172 n/a n/a
103 5000.00 1200.80 100.000000 1.0000000000000000 1.000000 -1179736.554713 274.820433 37.030568 145.792955 -208.850412 3184.671214 -7.602 -7.602 2.700472 0.000000 2.068 n/a n/a
111 3500.00 1171.50 100.000000 1.0000000000000000 1.000000 -1188883.854090 272.369898 37.256509 145.757417 -216.496413 3168.154400 -8.113 -8.113 2.684095 0.000000 2.194 n/a n/a
110 1000.00 1127.90 100.000000 1.0000000000000000 1.000000 -1203481.367465 268.692672 37.676075 145.695106 -229.182123 3140.626378 -8.949 -8.949 2.654204 0.000000 2.392 n/a n/a
112 3500.00 1176.50 100.000000 1.0000000000000000 1.000000 -1188155.050904 272.873512 37.272350 145.763833 -216.441357 3168.154400 -8.049 -8.049 2.682954 0.000000 2.172 n/a n/a
101 2000.00 1144.80 100.000000 0.9999022343070889 0.999920 -1197707.474375 270.122298 37.502111 145.716947 -224.102873 3151.499411 -8.614 -8.614 2.666468 3.273021 2.314 n/a n/a
111 1000.00 1132.90 100.000000 1.0000000000000000 1.000000 -1202752.872518 269.211710 37.691779 145.702846 -229.127067 3140.626378 -8.879 -8.879 2.653098 0.000000 2.368 n/a n/a
113 3500.00 1171.60 100.000000 1.0000000000000000 1.000000 -1188869.278342 272.379987 37.256826 145.757547 -216.495312 3168.154400 -8.112 -8.112 2.684072 0.000000 2.194 n/a n/a
102 2000.00 1149.80 100.000000 1.0000000000000000 1.000000 -1196974.839614 270.638080 37.518355 145.727855 -224.058729 3151.637587 -8.547 -8.547 2.665362 0.000000 2.291 n/a n/a
114 3500.00 1170.35 100.000000 1.0000000000000000 1.000000 -1189051.474261 272.253824 37.252865 145.755921 -216.509076 3168.154400 -8.128 -8.128 2.684357 0.000000 2.199 n/a n/a
103 2000.00 1144.90 100.000000 1.0000000000000000 1.000000 -1197688.888841 270.135405 37.502912 145.720785 -224.112684 3151.637587 -8.613 -8.613 2.666460 0.000000 2.313 n/a n/a
108 5000.00 1196.10 100.000000 1.0000000000000000 1.000000 -1180421.769031 274.354808 37.015600 145.787585 -208.902165 3184.671214 -7.659 -7.659 2.701564 0.000000 2.088 n/a n/a
105 2000.00 1145.00 100.000000 1.0000000000000000 1.000000 -1197674.316755 270.145681 37.503227 145.720931 -224.111583 3151.637587 -8.612 -8.612 2.666437 0.000000 2.313 n/a n/a
106 2000.00 1150.00 100.000000 1.0000000000000000 1.000000 -1196945.694014 270.658561 37.518986 145.728140 -224.056527 3151.637587 -8.544 -8.544 2.665317 0.000000 2.290 n/a n/a
115 3500.00 1168.35 100.000000 0.9913420954462123 0.992887 -1189706.289447 271.799868 37.204524 145.429487 -215.597785 3156.768314 -8.159 -8.159 2.683663 3.271661 2.213 n/a n/a
117 1000.00 1133.20 100.000000 1.0000000000000000 1.000000 -1202709.161595 269.242794 37.692721 145.703306 -229.123763 3140.626378 -8.875 -8.875 2.653032 0.000000 2.367 n/a n/a
111 5000.00 1201.20 100.000000 1.0000000000000000 1.000000 -1179678.237441 274.859993 37.031841 145.793407 -208.846008 3184.671214 -7.597 -7.597 2.700379 0.000000 2.066 n/a n/a
108 2000.00 1150.10 100.000000 1.0000000000000000 1.000000 -1196931.121193 270.668801 37.519301 145.728283 -224.055426 3151.637587 -8.543 -8.543 2.665295 0.000000 2.289 n/a n/a
116 3500.00 1166.34 100.000000 0.9822026354743000 0.985369 -1190380.501212 271.331827 37.153912 145.084606 -214.633509 3144.569663 -8.191 -8.191 2.682857 3.274059 2.227 n/a n/a
119 1000.00 1133.30 100.000000 1.0000000000000000 1.000000 -1202694.591256 269.253154 37.693035 145.703459 -229.122662 3140.626378 -8.874 -8.874 2.653010 0.000000 2.366 n/a n/a
120 1000.00 1128.40 100.000000 1.0000000000000000 1.000000 -1203408.519717 268.744658 37.677646 145.695887 -229.176617 3140.626378 -8.942 -8.942 2.654094 0.000000 2.389 n/a n/a
117 3500.00 1164.34 100.000000 0.9731405713271286 0.977906 -1191050.727690 270.865904 37.103745 144.742148 -213.676423 3132.281625 -8.224 -8.224 2.682011 3.276508 2.241 n/a n/a
